"typeGroupID","resourceType","resourceGroup"
4016,"wheat_domesticated_mustafar","flora_resources"
1860,"wheat_domesticated_naboo","flora_resources"
1866,"wheat_domesticated_rori","flora_resources"
4313,"wheat_domesticated_taanab","flora_resources"
1872,"wheat_domesticated_talus","flora_resources"
1878,"wheat_domesticated_tatooine","flora_resources"
1884,"wheat_domesticated_yavin4","flora_resources"
1890,"wheat_wild_corellia","flora_resources"
1896,"wheat_wild_dantooine","flora_resources"
1902,"wheat_wild_dathomir","flora_resources"
1908,"wheat_wild_endor","flora_resources"
1914,"wheat_wild_hoth","flora_resources"
5346,"wheat_wild_jakku","flora_resources"
1920,"wheat_wild_kaas","flora_resources"
4752,"wheat_wild_kashyyyk","flora_resources"
1926,"wheat_wild_lok","flora_resources"
5049,"wheat_wild_lothal","flora_resources"
1932,"wheat_wild_mandalore","flora_resources"
4022,"wheat_wild_mustafar","flora_resources"
1938,"wheat_wild_naboo","flora_resources"
1944,"wheat_wild_rori","flora_resources"
4319,"wheat_wild_taanab","flora_resources"
1950,"wheat_wild_talus","flora_resources"
1956,"wheat_wild_tatooine","flora_resources"
1962,"wheat_wild_yavin4","flora_resources"
2528,"wood_deciduous_corellia","flora_resources"
2533,"wood_deciduous_dantooine","flora_resources"
2538,"wood_deciduous_dathomir","flora_resources"
2543,"wood_deciduous_endor","flora_resources"
2548,"wood_deciduous_hoth","flora_resources"
5394,"wood_deciduous_jakku","flora_resources"
2553,"wood_deciduous_kaas","flora_resources"
4800,"wood_deciduous_kashyyyk","flora_resources"
2558,"wood_deciduous_lok","flora_resources"
5097,"wood_deciduous_lothal","flora_resources"
2563,"wood_deciduous_mandalore","flora_resources"
4070,"wood_deciduous_mustafar","flora_resources"
2568,"wood_deciduous_naboo","flora_resources"
2573,"wood_deciduous_rori","flora_resources"
4367,"wood_deciduous_taanab","flora_resources"
2578,"wood_deciduous_talus","flora_resources"
2583,"wood_deciduous_tatooine","flora_resources"
2588,"wood_deciduous_yavin4","flora_resources"
2525,"processed_wood","flora_structural"
2594,"softwood_conifer_corellia","flora_structural"
2599,"softwood_conifer_dantooine","flora_structural"
2604,"softwood_conifer_dathomir","flora_structural"
2609,"softwood_conifer_endor","flora_structural"
2614,"softwood_conifer_hoth","flora_structural"
5400,"softwood_conifer_jakku","flora_structural"
2619,"softwood_conifer_kaas","flora_structural"
4806,"softwood_conifer_kashyyyk","flora_structural"
2624,"softwood_conifer_lok","flora_structural"
5103,"softwood_conifer_lothal","flora_structural"
2629,"softwood_conifer_mandalore","flora_structural"
4076,"softwood_conifer_mustafar","flora_structural"
2634,"softwood_conifer_naboo","flora_structural"
2639,"softwood_conifer_rori","flora_structural"
4373,"softwood_conifer_taanab","flora_structural"
2644,"softwood_conifer_talus","flora_structural"
2649,"softwood_conifer_tatooine","flora_structural"
2654,"softwood_conifer_yavin4","flora_structural"
2659,"softwood_evergreen_corellia","flora_structural"
2665,"softwood_evergreen_dantooine","flora_structural"
2671,"softwood_evergreen_dathomir","flora_structural"
2677,"softwood_evergreen_endor","flora_structural"
2683,"softwood_evergreen_hoth","flora_structural"
5405,"softwood_evergreen_jakku","flora_structural"
2689,"softwood_evergreen_kaas","flora_structural"
4811,"softwood_evergreen_kashyyyk","flora_structural"
2695,"softwood_evergreen_lok","flora_structural"
5108,"softwood_evergreen_lothal","flora_structural"
2701,"softwood_evergreen_mandalore","flora_structural"
4081,"softwood_evergreen_mustafar","flora_structural"
2707,"softwood_evergreen_naboo","flora_structural"
2713,"softwood_evergreen_rori","flora_structural"
4378,"softwood_evergreen_taanab","flora_structural"
2719,"softwood_evergreen_talus","flora_structural"
2725,"softwood_evergreen_tatooine","flora_structural"
2731,"softwood_evergreen_yavin4","flora_structural"
2529,"wood_deciduous_corellia","flora_structural"
2534,"wood_deciduous_dantooine","flora_structural"
2539,"wood_deciduous_dathomir","flora_structural"
2544,"wood_deciduous_endor","flora_structural"
2549,"wood_deciduous_hoth","flora_structural"
5395,"wood_deciduous_jakku","flora_structural"
2554,"wood_deciduous_kaas","flora_structural"
4801,"wood_deciduous_kashyyyk","flora_structural"
2559,"wood_deciduous_lok","flora_structural"
5098,"wood_deciduous_lothal","flora_structural"
2564,"wood_deciduous_mandalore","flora_structural"
4071,"wood_deciduous_mustafar","flora_structural"
2569,"wood_deciduous_naboo","flora_structural"
2574,"wood_deciduous_rori","flora_structural"
4368,"wood_deciduous_taanab","flora_structural"
2579,"wood_deciduous_talus","flora_structural"
2584,"wood_deciduous_tatooine","flora_structural"
2589,"wood_deciduous_yavin4","flora_structural"
2371,"fruit_berries_corellia","fruit"
2377,"fruit_berries_dantooine","fruit"
2383,"fruit_berries_dathomir","fruit"
2389,"fruit_berries_endor","fruit"
2395,"fruit_berries_hoth","fruit"
5385,"fruit_berries_jakku","fruit"
2401,"fruit_berries_kaas","fruit"
4791,"fruit_berries_kashyyyk","fruit"
2407,"fruit_berries_lok","fruit"
5088,"fruit_berries_lothal","fruit"
2413,"fruit_berries_mandalore","fruit"
4061,"fruit_berries_mustafar","fruit"
2419,"fruit_berries_naboo","fruit"
2425,"fruit_berries_rori","fruit"
4358,"fruit_berries_taanab","fruit"
2431,"fruit_berries_talus","fruit"
2437,"fruit_berries_tatooine","fruit"
2443,"fruit_berries_yavin4","fruit"
2449,"fruit_flowers_corellia","fruit"
2455,"fruit_flowers_dantooine","fruit"
2461,"fruit_flowers_dathomir","fruit"
2467,"fruit_flowers_endor","fruit"
2473,"fruit_flowers_hoth","fruit"
5391,"fruit_flowers_jakku","fruit"
2479,"fruit_flowers_kaas","fruit"
4797,"fruit_flowers_kashyyyk","fruit"
2485,"fruit_flowers_lok","fruit"
5094,"fruit_flowers_lothal","fruit"
2491,"fruit_flowers_mandalore","fruit"
4067,"fruit_flowers_mustafar","fruit"
2497,"fruit_flowers_naboo","fruit"
2503,"fruit_flowers_rori","fruit"
4364,"fruit_flowers_taanab","fruit"
2509,"fruit_flowers_talus","fruit"
2515,"fruit_flowers_tatooine","fruit"
2521,"fruit_flowers_yavin4","fruit"
2293,"fruit_fruits_corellia","fruit"
2299,"fruit_fruits_dantooine","fruit"
2305,"fruit_fruits_dathomir","fruit"
2311,"fruit_fruits_endor","fruit"
2317,"fruit_fruits_hoth","fruit"
5379,"fruit_fruits_jakku","fruit"
2323,"fruit_fruits_kaas","fruit"
4785,"fruit_fruits_kashyyyk","fruit"
2329,"fruit_fruits_lok","fruit"
5082,"fruit_fruits_lothal","fruit"
2335,"fruit_fruits_mandalore","fruit"
4055,"fruit_fruits_mustafar","fruit"
2341,"fruit_fruits_naboo","fruit"
2347,"fruit_fruits_rori","fruit"
4352,"fruit_fruits_taanab","fruit"
2353,"fruit_fruits_talus","fruit"
2359,"fruit_fruits_tatooine","fruit"
2365,"fruit_fruits_yavin4","fruit"
2288,"mixed_fruits","fruit"
2372,"fruit_berries_corellia","fruit_berries"
2378,"fruit_berries_dantooine","fruit_berries"
2384,"fruit_berries_dathomir","fruit_berries"
2390,"fruit_berries_endor","fruit_berries"
2396,"fruit_berries_hoth","fruit_berries"
5386,"fruit_berries_jakku","fruit_berries"
2402,"fruit_berries_kaas","fruit_berries"
4792,"fruit_berries_kashyyyk","fruit_berries"
2408,"fruit_berries_lok","fruit_berries"
5089,"fruit_berries_lothal","fruit_berries"
2414,"fruit_berries_mandalore","fruit_berries"
4062,"fruit_berries_mustafar","fruit_berries"
2420,"fruit_berries_naboo","fruit_berries"
2426,"fruit_berries_rori","fruit_berries"
4359,"fruit_berries_taanab","fruit_berries"
2432,"fruit_berries_talus","fruit_berries"
2438,"fruit_berries_tatooine","fruit_berries"
2444,"fruit_berries_yavin4","fruit_berries"
2450,"fruit_flowers_corellia","fruit_flowers"
2456,"fruit_flowers_dantooine","fruit_flowers"
2462,"fruit_flowers_dathomir","fruit_flowers"
2468,"fruit_flowers_endor","fruit_flowers"
2474,"fruit_flowers_hoth","fruit_flowers"
5392,"fruit_flowers_jakku","fruit_flowers"
2480,"fruit_flowers_kaas","fruit_flowers"
4798,"fruit_flowers_kashyyyk","fruit_flowers"
2486,"fruit_flowers_lok","fruit_flowers"
5095,"fruit_flowers_lothal","fruit_flowers"
2492,"fruit_flowers_mandalore","fruit_flowers"
4068,"fruit_flowers_mustafar","fruit_flowers"
2498,"fruit_flowers_naboo","fruit_flowers"
2504,"fruit_flowers_rori","fruit_flowers"
4365,"fruit_flowers_taanab","fruit_flowers"
2510,"fruit_flowers_talus","fruit_flowers"
2516,"fruit_flowers_tatooine","fruit_flowers"
2522,"fruit_flowers_yavin4","fruit_flowers"
2294,"fruit_fruits_corellia","fruit_fruits"
2300,"fruit_fruits_dantooine","fruit_fruits"
2306,"fruit_fruits_dathomir","fruit_fruits"
2312,"fruit_fruits_endor","fruit_fruits"
2318,"fruit_fruits_hoth","fruit_fruits"
5380,"fruit_fruits_jakku","fruit_fruits"
2324,"fruit_fruits_kaas","fruit_fruits"
4786,"fruit_fruits_kashyyyk","fruit_fruits"
2330,"fruit_fruits_lok","fruit_fruits"
5083,"fruit_fruits_lothal","fruit_fruits"
2336,"fruit_fruits_mandalore","fruit_fruits"
4056,"fruit_fruits_mustafar","fruit_fruits"
2342,"fruit_fruits_naboo","fruit_fruits"
2348,"fruit_fruits_rori","fruit_fruits"
4353,"fruit_fruits_taanab","fruit_fruits"
2354,"fruit_fruits_talus","fruit_fruits"
2360,"fruit_fruits_tatooine","fruit_fruits"
2366,"fruit_fruits_yavin4","fruit_fruits"
3744,"petrochem_fuel_liquid_hoth","fuel_petrochem_liquid"
5136,"petrochem_fuel_liquid_jakku","fuel_petrochem_liquid"
4406,"petrochem_fuel_liquid_kaas","fuel_petrochem_liquid"
4542,"petrochem_fuel_liquid_kashyyyk","fuel_petrochem_liquid"
4839,"petrochem_fuel_liquid_lothal","fuel_petrochem_liquid"
4474,"petrochem_fuel_liquid_mandalore","fuel_petrochem_liquid"
3812,"petrochem_fuel_liquid_mustafar","fuel_petrochem_liquid"
4109,"petrochem_fuel_liquid_taanab","fuel_petrochem_liquid"
2742,"petrochem_fuel_liquid_type1","fuel_petrochem_liquid"
2746,"petrochem_fuel_liquid_type2","fuel_petrochem_liquid"
2750,"petrochem_fuel_liquid_type3","fuel_petrochem_liquid"
2754,"petrochem_fuel_liquid_type4","fuel_petrochem_liquid"
2758,"petrochem_fuel_liquid_type5","fuel_petrochem_liquid"
2762,"petrochem_fuel_liquid_type6","fuel_petrochem_liquid"
2766,"petrochem_fuel_liquid_type7","fuel_petrochem_liquid"
2739,"petrochem_fuel_liquid_unknown","fuel_petrochem_liquid"
3745,"petrochem_fuel_liquid_hoth","fuel_petrochem_liquid_known"
5137,"petrochem_fuel_liquid_jakku","fuel_petrochem_liquid_known"
4407,"petrochem_fuel_liquid_kaas","fuel_petrochem_liquid_known"
4543,"petrochem_fuel_liquid_kashyyyk","fuel_petrochem_liquid_known"
4840,"petrochem_fuel_liquid_lothal","fuel_petrochem_liquid_known"
4475,"petrochem_fuel_liquid_mandalore","fuel_petrochem_liquid_known"
3813,"petrochem_fuel_liquid_mustafar","fuel_petrochem_liquid_known"
4110,"petrochem_fuel_liquid_taanab","fuel_petrochem_liquid_known"
2743,"petrochem_fuel_liquid_type1","fuel_petrochem_liquid_known"
2747,"petrochem_fuel_liquid_type2","fuel_petrochem_liquid_known"
2751,"petrochem_fuel_liquid_type3","fuel_petrochem_liquid_known"
2755,"petrochem_fuel_liquid_type4","fuel_petrochem_liquid_known"
2759,"petrochem_fuel_liquid_type5","fuel_petrochem_liquid_known"
2763,"petrochem_fuel_liquid_type6","fuel_petrochem_liquid_known"
2767,"petrochem_fuel_liquid_type7","fuel_petrochem_liquid_known"
2846,"degraded_fuel_petrochem_solid","fuel_petrochem_solid"
3748,"petrochem_fuel_solid_hoth","fuel_petrochem_solid"
5140,"petrochem_fuel_solid_jakku","fuel_petrochem_solid"
4410,"petrochem_fuel_solid_kaas","fuel_petrochem_solid"
4546,"petrochem_fuel_solid_kashyyyk","fuel_petrochem_solid"
4843,"petrochem_fuel_solid_lothal","fuel_petrochem_solid"
4478,"petrochem_fuel_solid_mandalore","fuel_petrochem_solid"
3816,"petrochem_fuel_solid_mustafar","fuel_petrochem_solid"
4113,"petrochem_fuel_solid_taanab","fuel_petrochem_solid"
2852,"petrochem_fuel_solid_type1","fuel_petrochem_solid"
2856,"petrochem_fuel_solid_type2","fuel_petrochem_solid"
2860,"petrochem_fuel_solid_type3","fuel_petrochem_solid"
2864,"petrochem_fuel_solid_type4","fuel_petrochem_solid"
2868,"petrochem_fuel_solid_type5","fuel_petrochem_solid"
2872,"petrochem_fuel_solid_type6","fuel_petrochem_solid"
2876,"petrochem_fuel_solid_type7","fuel_petrochem_solid"
2849,"petrochem_fuel_solid_unknown","fuel_petrochem_solid"
3749,"petrochem_fuel_solid_hoth","fuel_petrochem_solid_known"
5141,"petrochem_fuel_solid_jakku","fuel_petrochem_solid_known"
4411,"petrochem_fuel_solid_kaas","fuel_petrochem_solid_known"
4547,"petrochem_fuel_solid_kashyyyk","fuel_petrochem_solid_known"
4844,"petrochem_fuel_solid_lothal","fuel_petrochem_solid_known"
4479,"petrochem_fuel_solid_mandalore","fuel_petrochem_solid_known"
3817,"petrochem_fuel_solid_mustafar","fuel_petrochem_solid_known"
4114,"petrochem_fuel_solid_taanab","fuel_petrochem_solid_known"
2853,"petrochem_fuel_solid_type1","fuel_petrochem_solid_known"
2857,"petrochem_fuel_solid_type2","fuel_petrochem_solid_known"
2861,"petrochem_fuel_solid_type3","fuel_petrochem_solid_known"
2865,"petrochem_fuel_solid_type4","fuel_petrochem_solid_known"
2869,"petrochem_fuel_solid_type5","fuel_petrochem_solid_known"
2873,"petrochem_fuel_solid_type6","fuel_petrochem_solid_known"
2877,"petrochem_fuel_solid_type7","fuel_petrochem_solid_known"
3461,"gas_inert_bilal","gas"
3465,"gas_inert_corthel","gas"
3469,"gas_inert_culsion","gas"
3473,"gas_inert_dioxis","gas"
3807,"gas_inert_hoth","gas"
3477,"gas_inert_hurlothrombic","gas"
3453,"gas_inert_hydron3","gas"
5199,"gas_inert_jakku","gas"
4469,"gas_inert_kaas","gas"
4605,"gas_inert_kashyyyk","gas"
3481,"gas_inert_kaylon","gas"
3485,"gas_inert_korfaise","gas"
4902,"gas_inert_lothal","gas"
3457,"gas_inert_malium","gas"
4537,"gas_inert_mandalore","gas"
3489,"gas_inert_methanagen","gas"
3493,"gas_inert_mirth","gas"
3449,"gas_inert_mixed","gas"
3875,"gas_inert_mustafar","gas"
3497,"gas_inert_obah","gas"
3501,"gas_inert_rethin","gas"
4172,"gas_inert_taanab","gas"
3446,"gas_inert_unknown","gas"
3414,"gas_reactive_eleton","gas"
3803,"gas_reactive_hoth","gas"
3418,"gas_reactive_irolunn","gas"
5195,"gas_reactive_jakku","gas"
4465,"gas_reactive_kaas","gas"
4601,"gas_reactive_kashyyyk","gas"
4898,"gas_reactive_lothal","gas"
4533,"gas_reactive_mandalore","gas"
3422,"gas_reactive_methane","gas"
3410,"gas_reactive_mixed","gas"
3871,"gas_reactive_mustafar","gas"
3438,"gas_reactive_organometallic","gas"
3426,"gas_reactive_orveth","gas"
3430,"gas_reactive_sig","gas"
3434,"gas_reactive_skevon","gas"
4168,"gas_reactive_taanab","gas"
3442,"gas_reactive_tolium","gas"
3407,"gas_reactive_unknown","gas"
3462,"gas_inert_bilal","gas_inert"
3466,"gas_inert_corthel","gas_inert"
3470,"gas_inert_culsion","gas_inert"
3474,"gas_inert_dioxis","gas_inert"
3808,"gas_inert_hoth","gas_inert"
3478,"gas_inert_hurlothrombic","gas_inert"
3454,"gas_inert_hydron3","gas_inert"
5200,"gas_inert_jakku","gas_inert"
4470,"gas_inert_kaas","gas_inert"
4606,"gas_inert_kashyyyk","gas_inert"
3482,"gas_inert_kaylon","gas_inert"
3486,"gas_inert_korfaise","gas_inert"
4903,"gas_inert_lothal","gas_inert"
3458,"gas_inert_malium","gas_inert"
4538,"gas_inert_mandalore","gas_inert"
3490,"gas_inert_methanagen","gas_inert"
3494,"gas_inert_mirth","gas_inert"
3450,"gas_inert_mixed","gas_inert"
3876,"gas_inert_mustafar","gas_inert"
3498,"gas_inert_obah","gas_inert"
3502,"gas_inert_rethin","gas_inert"
4173,"gas_inert_taanab","gas_inert"
3447,"gas_inert_unknown","gas_inert"
3463,"gas_inert_bilal","gas_inert_known"
3467,"gas_inert_corthel","gas_inert_known"
3471,"gas_inert_culsion","gas_inert_known"
3475,"gas_inert_dioxis","gas_inert_known"
3809,"gas_inert_hoth","gas_inert_known"
3479,"gas_inert_hurlothrombic","gas_inert_known"
3455,"gas_inert_hydron3","gas_inert_known"
5201,"gas_inert_jakku","gas_inert_known"
4471,"gas_inert_kaas","gas_inert_known"
4607,"gas_inert_kashyyyk","gas_inert_known"
3483,"gas_inert_kaylon","gas_inert_known"
3487,"gas_inert_korfaise","gas_inert_known"
4904,"gas_inert_lothal","gas_inert_known"
3459,"gas_inert_malium","gas_inert_known"
4539,"gas_inert_mandalore","gas_inert_known"
3491,"gas_inert_methanagen","gas_inert_known"
3495,"gas_inert_mirth","gas_inert_known"
3451,"gas_inert_mixed","gas_inert_known"
3877,"gas_inert_mustafar","gas_inert_known"
3499,"gas_inert_obah","gas_inert_known"
3503,"gas_inert_rethin","gas_inert_known"
4174,"gas_inert_taanab","gas_inert_known"
3415,"gas_reactive_eleton","gas_reactive"
3804,"gas_reactive_hoth","gas_reactive"
3419,"gas_reactive_irolunn","gas_reactive"
5196,"gas_reactive_jakku","gas_reactive"
4466,"gas_reactive_kaas","gas_reactive"
4602,"gas_reactive_kashyyyk","gas_reactive"
4899,"gas_reactive_lothal","gas_reactive"
